"Record Date","Agency Bureau Indicator","Agency Name","Bureau Name","Total Eligible Debt Amount","Total Eligible Debt Count","Eligible Debt Referred Amount","Eligible Debt Referred Count","Eligible Debt Not Referred Amount","Eligible Debt Not Referred Count","Compliance Rate Amount","Compliance Rate Count","CFO Agency Indicator","Fiscal Year","Fiscal Quarter Number","Calendar Year","Calendar Quarter Number","Calendar Month Number","Calendar Day Number"
"2024-06-30","Bureau","Funds Appropriated to the President","African Development Foundation","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Funds Appropriated to the President","Defense Security Assistance Agency","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Funds Appropriated to the President","Executive Branch","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Funds Appropriated to the President","Inter-American Foundation","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Funds Appropriated to the President","Peace Corps","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Funds Appropriated to the President","Trade and Development Agency","1236060","7","0","0","1236060","7","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","General Services Administration","null","10836356","380","10836356","380","0","0","100.0","100.0","CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","General Services Administration","General Services Administration","10836356","380","10836356","380","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legis Branch-Library of Congress","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legis Branch-Library of Congress","Library of Congress","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legislative Branch - U.S. House/Senate","null","339405","224","0","0","339405","224","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch - U.S. House/Senate","U.S. House of Representatives","339405","224","0","0","339405","224","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legislative Branch-CBO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch-CBO","Congressional Budget Office","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legislative Branch-GAO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch-GAO","Government Accountability Office","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legislative Branch-GPO","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch-GPO","Government Publishing Office","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Legislative Branch-Office of Tech.","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch-Office of Tech.","Medicaid & CHIP Payment & Access Comm.","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Legislative Branch-Office of Tech.","Open World Leadership","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Merit Systems Protection Board","null","144","1","144","1","0","0","100.0","100.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Merit Systems Protection Board","Merit Systems Protection Board","144","1","144","1","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Aeronautics and Space Administration","null","1207201","134","1207201","134","0","0","100.0","100.0","CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Aeronautics and Space Administration","National Aeronautics and Space Admin","1207201","134","1207201","134","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Archives & Records Admin","null","100964","87","100964","87","0","0","100.0","100.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Archives & Records Admin","Nat'l Archives & Records Administration","100964","87","100964","87","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Credit Union Administration","null","397","1","397","1","0","0","100.0","100.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Credit Union Administration","National Credit Union Administration","397","1","397","1","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Foundation  Arts & Humanities","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Foundation  Arts & Humanities","National Endowment for the Arts","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Foundation  Arts & Humanities","National Endowment for the Humanities","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Labor Relations Board","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Labor Relations Board","National Labor Relations Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","National Science Foundation","null","555548","28","555548","28","0","0","100.0","100.0","CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","National Science Foundation","National Science Foundation","555548","28","555548","28","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Neighborhood Reinvestment Corporation","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Neighborhood Reinvestment Corporation","Neighborhood Reinvestment Corporation","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Nuclear Regulatory Commission","null","3409530","364","3409530","364","0","0","100.0","100.0","CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Nuclear Regulatory Commission","Nuclear Regulatory Commission","3409530","364","3409530","364","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Occupational Safety & Health Rev Comm","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Occupational Safety & Health Rev Comm","Occupational Safety & Health Rev Comm","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Office of Compliance","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Office of Compliance","Office of Compliance","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Office of Government Ethics","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Office of Government Ethics","Office of Government Ethics","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Office of Personnel Management","null","17802092","989","17802092","989","0","0","100.0","100.0","CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Office of Personnel Management","Office of Personnel Management","17802092","989","17802092","989","0","0","100.0","100.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Office of Special Counsel","null","0","0","0","0","0","0","0.0","0.0","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Office of Special Counsel","Office of Special Counsel","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Agency","Other Agencies","null","728500","44","510963","5","217537","39","70.13905284831846","11.363636363636363","Non-CFO","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Advisory Council on Hist. Preservation","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Archit.&Trans. Barriers Compliance Bd","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Architect of the Capitol","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Chemical Safety Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Comm. for Purchase from Blind/Handic.","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Commission On Fine Arts","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Consumer Financial Protection Bureau","515930","15","510963","5","4967","10","99.03727249820712","33.333333333333336","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Council of Insps. Gen. of Intg. & Effy.","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Defense Nuclear Facilities Safety Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Delta Regional Authority","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Denali Commission","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","District of Columbia Government","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Election Assistance Commission","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Federal Housing Finance Agency","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Federal Housing Finance Agency OIG","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Federal Mine Safety & Health Review Comm","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Gulf Coast Ecosystem Restoration Council","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","James Madison Memorial Fellowship","197397","25","0","0","197397","25","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","John C. Stennis","6313","2","0","0","6313","2","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Millennium Challenge Corporation","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Morris K. Udall Scholarship","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","National Capital Planning Commission","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","National Council on Disability","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","National Mediation Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","National Transportation Safety Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Privacy & Civil Liberties Oversight Bd","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","Surface Transportation Board","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
"2024-06-30","Bureau","Other Agencies","U.S.  Agency of Global Media","0","0","0","0","0","0","0.0","0.0","null","2024","3","2024","2","06","30"
